date,symbol,open,high,low,close,volume
2024-06-26,9432.T,141.01372171539444,141.3872622982203,139.42615286389483,141.29388427734375,211789000
2024-06-27,9432.T,140.45339659149585,141.29388427734375,139.79969344672068,141.29388427734375,210597700
2024-06-28,9432.T,141.85421177205166,143.34840277774288,141.57406342693835,141.76083374023438,243807700
2024-07-01,9432.T,143.90871774570152,146.05659757053786,143.06823002107555,145.8698272705078,285904100
2024-07-02,9432.T,146.61692272028853,146.71031499513379,145.02935379554233,145.8698272705078,258892300
2024-07-03,9432.T,146.6169319995194,148.01773071289062,146.3367694069129,148.01773071289062,262907200
2024-07-04,9432.T,148.48465242784172,148.57804470155983,146.80369124853786,147.17724609375,220243000
2024-07-05,9432.T,147.08386691790653,147.17725919994126,145.40290558891243,145.5896759033203,199500900
2024-07-08,9432.T,144.7491773554828,145.02933990352201,142.78805376886746,144.09547424316406,250576800
2024-07-09,9432.T,144.0954920398845,146.61692678433255,143.34839656939522,146.14999389648438,214952300
2024-07-10,9432.T,145.8698241435497,147.83094787597656,145.40289127865378,147.83094787597656,226569200
2024-07-11,9432.T,148.48466620848845,149.69869463119457,147.9243410134974,148.95159912109375,228263700
2024-07-12,9432.T,148.3912533214026,149.88544413413004,148.01771274305054,148.20448303222656,250559800
2024-07-16,9432.T,148.95158979210288,149.32513039892723,145.96322218852575,146.80369567871094,182234100
2024-07-17,9432.T,147.08384972280504,149.32512173300285,146.99045745168848,149.1383514404297,181478900
2024-07-18,9432.T,148.5780499349791,150.53915950519354,148.11111704926222,150.16561889648438,202725800
2024-07-19,9432.T,149.5119076513,150.25898882846857,148.20448709193488,148.48464965820312,166570000
2024-07-22,9432.T,148.95159366081742,149.32513427734375,147.45740269538993,149.32513427734375,136123300
2024-07-23,9432.T,150.91270755479923,151.00608557793316,149.23174639212658,150.0722198486328,165793000
2024-07-24,9432.T,149.4185294262618,149.79207004996292,147.92433843213465,148.01773071289062,168571900
2024-07-25,9432.T,146.61692227630627,148.48465377027193,146.43015197684178,147.64418029785156,190618100
2024-07-26,9432.T,148.7648026776109,149.04496522589994,147.45738220214844,147.45738220214844,155075500
2024-07-29,9432.T,148.20448572790394,149.60528429669256,147.92432316421423,149.1383514404297,126280000
2024-07-30,9432.T,148.2978753016444,148.67141587999643,147.55077989528067,148.20448303222656,138139600
2024-07-31,9432.T,147.7375665732798,150.07223107111815,147.644188543163,149.7920684814453,173907800
2024-08-01,9432.T,148.764822360889,148.95159266790714,144.3756560224879,145.4962921142578,250955100
2024-08-02,9432.T,141.85422006675202,144.74920996593568,141.29390909410066,142.7880859375,292366900
2024-08-05,9432.T,138.30551174444884,141.38725706279791,133.0758582805765,135.4105224609375,455092600
2024-08-06,9432.T,140.07984666328232,141.85418568782035,134.75681534000938,136.25099182128906,396866700
2024-08-07,9432.T,135.41053576293993,141.85420383386383,134.94360288099878,138.959228515625,397287200
2024-08-08,9432.T,136.81133088968818,139.70632038312252,135.41053227989616,135.78407287597656,284017400
2024-08-09,9432.T,135.4105363145049,137.27826784987738,135.03699570729472,136.06423950195312,274674000
2024-08-13,9432.T,137.74520588093634,139.70632976622437,137.3716652597678,139.0526123046875,191822600
2024-08-14,9432.T,139.79971069863097,140.36003589167623,136.90473520032808,137.74520874023438,209370900
2024-08-15,9432.T,138.39890466985037,140.07986591071105,137.838593756004,139.42616271972656,133632800
2024-08-16,9432.T,141.10710991921198,141.7608130451474,139.89308168552662,141.0137176513672,167453900
2024-08-19,9432.T,141.0137176716932,142.6012864776678,140.3600145456636,142.1343536376953,131794100
2024-08-20,9432.T,141.94760131835938,142.6946968068093,141.667438728983,141.94760131835938,152627700
2024-08-21,9432.T,140.45341034145952,141.94760131835938,139.893099412368,141.94760131835938,122849000
2024-08-22,9432.T,141.57405526449816,142.32113647460938,141.20050040978188,142.32113647460938,95919200
2024-08-23,9432.T,142.13437162805656,143.16162970588286,141.7608310086622,141.94760131835938,119974700
